	summarized	lineages	abundances	resid	coverage
12.08.22.PLDEC05.R2__NA__NA__221209_WW__00X.tsv	[('BQ.1* [Omicron (BQ.1.X)]', 0.6103662481023023), ('BA.5* [Omicron (BA.5.X)]', 0.22729735114921748), ('BA.2.75* [Omicron (BA.2.75.X)]', 0.05557287926736837), ('Omicron', 0.026307572569946792), ('Other', 0.018560325594583878), ('A', 0.002898726540702468)]	BQ.1.1.4 BQ.1.14 BQ.1.2 BQ.1.1.28 BE.1.1 BQ.1.10 BN.1.3.1 CK.1 BA.5.1.12 BQ.1.1.2 BA.5.1.7 BN.1.2 BQ.1.12 BQ.1.10.1 BQ.1.1.18 BW.1 BW.1.1 BE.1.2 BU.1 XAS XBB.1.5 BA.5.1.28 BQ.1.15 BQ.1.1.23 BF.7.7 BA.5.1.5 XBE CC.1 BQ.1.13 BA.5.1.27 BQ.1.1.3 BQ.1.1.10 BQ.1.17 BQ.1.1.15 BQ.1.1.21 BF.7.5 CB.1 BA.5.11 BQ.1.7 BR.2 XBB.3.1 BF.16 DE.2 BQ.1.3 BT.2 BN.1.4 BQ.1.1 BF.14 BA.5.1.10 BQ.1.8.2 BN.1.3 BA.5.1.29 BQ.1.25 BA.4.1.7 BQ.1.9 DC.1 BA.5.6 BF.7.4.1 BF.13 CP.1.3 BR.3 BQ.1.1.26 BQ.1.1.1 XBG BA.5.1.31 BA.5.2.35 BQ.1.18 XY CR.2 XBB.5 XQ BF.19 A.27 BA.5.1.16 XBC.1 CZ.1 BK.1 BQ.1.1.24 BA.5.1.9 BQ.1.1.5 BE.1.2.1 BQ.1.1.11 BA.5.2.23 BA.4.1.3 BN.1.7 DF.1 DL.1 DE.1 BQ.1.24 BQ.1.1.20 BA.2.13.1 BF.10 BM.6 BF.11.2 BE.6 BA.5.2.13 BF.25 BA.5.1.18 BQ.1.1.27 CP.3 BM.2.1 BA.5.5.1 CP.2 XBB.1.3 BA.2.9.1 BA.2.75.8 XAV BA.5.10 XBB.1.1 DK.1 BQ.1.1.8 BQ.1.16 BF.7.3 DG.1 CW.1 CH.1.1.2 BN.3.1 BN.1.5 BF.7.8 BA.5.2.29 BF.29 CQ.1 BF.7.5.1 A.28 BF.7.13.2 CP.1.1 BA.5.1.8	0.36173179 0.03516770 0.03430450 0.02732192 0.02099627 0.01723020 0.01620750 0.01580968 0.01569422 0.01547040 0.01515377 0.01308900 0.01229843 0.01201130 0.01173870 0.01030452 0.01003220 0.00941835 0.00924116 0.00888754 0.00835532 0.00819478 0.00627447 0.00613157 0.00583499 0.00529801 0.00520820 0.00517093 0.00506418 0.00501358 0.00453876 0.00453869 0.00443881 0.00442600 0.00437889 0.00434939 0.00406269 0.00399711 0.00395958 0.00392726 0.00391556 0.00388557 0.00388048 0.00381251 0.00372711 0.00357192 0.00345561 0.00341314 0.00328292 0.00322851 0.00318720 0.00316133 0.00313071 0.00297226 0.00287356 0.00267953 0.00267878 0.00261780 0.00240577 0.00240385 0.00237966 0.00233837 0.00232521 0.00215750 0.00209059 0.00208084 0.00206868 0.00202648 0.00195740 0.00193442 0.00189454 0.00189304 0.00188288 0.00185014 0.00182774 0.00179972 0.00178824 0.00173913 0.00171999 0.00168103 0.00168067 0.00167484 0.00166427 0.00165943 0.00164989 0.00163901 0.00162514 0.00153540 0.00152572 0.00151469 0.00149925 0.00149751 0.00147692 0.00146092 0.00143289 0.00143192 0.00142694 0.00140768 0.00137931 0.00137599 0.00134504 0.00133958 0.00130719 0.00130080 0.00128392 0.00125664 0.00124712 0.00123909 0.00122649 0.00121836 0.00121766 0.00120503 0.00118906 0.00115660 0.00115171 0.00114899 0.00114521 0.00112496 0.00107792 0.00106762 0.00105946 0.00105517 0.00103718 0.00101585 0.00101368 0.00101351 0.00100879	11.795543095448412	98.82286058255025
12.08.22.PLDEC06.R1__NA__NA__221209_WW__00X.tsv	[('BQ.1* [Omicron (BQ.1.X)]', 0.9325386920161591), ('BA.5* [Omicron (BA.5.X)]', 0.019674057240772452), ('Other', 0.002612482998304066), ('BA.2.75* [Omicron (BA.2.75.X)]', 0.0012140025033051027), ('Omicron', 0.001207729985856067), ('A', 0.0011138099470456785)]	BQ.1.23 BQ.1.17 BQ.1.13 CC.1 BQ.1.1.15 BQ.1.2 BQ.1.18 BQ.1.1.10 BQ.1.1.27 BQ.1.1.1 BQ.1.1.4 BQ.1.12 BQ.1.10.1 BQ.1.15 BK.1 CZ.1 BQ.1.1.24 BE.2 BW.1.1 BQ.1.1.3 BQ.1.16 BQ.1.1.18 BQ.1.1.21 BQ.1.25 BE.1.4.3 BQ.1.9 BQ.1.1.20 DK.1 BA.5.6.4 XBB.1.1 BQ.1.1.11 BQ.1.1.2 BQ.1.1.23 XBB.3.1 DE.2 BA.2.75.8 XY BA.5.1.9 BF.31.1 BE.1.4.2 A.2.4 BQ.1.1.28 BQ.1.1.26 BQ.1.8.2 BQ.1.1 BA.5.2.39 BQ.1.22 BQ.1.10 BQ.1.21	0.85799965 0.00687867 0.00484653 0.00471804 0.00463947 0.00442961 0.00422833 0.00418165 0.00409014 0.00298456 0.00273973 0.00253807 0.00249377 0.00226351 0.00216008 0.00214365 0.00213095 0.00212772 0.00207883 0.00192938 0.00189615 0.00156729 0.00155159 0.00152165 0.00151682 0.00145582 0.00143541 0.00137646 0.00135254 0.00133690 0.00129526 0.00128766 0.00127595 0.00127558 0.00122563 0.00121400 0.00120773 0.00116110 0.00115237 0.00114127 0.00111381 0.00108723 0.00107531 0.00106383 0.00105046 0.00103966 0.00102878 0.00102653 0.00102564	10.703067462466864	98.56870548105542
12.09.22.ENCDEC06.R2__NA__NA__221209_WW__00X.tsv	[('BQ.1* [Omicron (BQ.1.X)]', 0.6337917365742776), ('BA.5* [Omicron (BA.5.X)]', 0.21307229794040086), ('Omicron', 0.032941202162021586), ('Other', 0.02268938799209953), ('BA.2.75* [Omicron (BA.2.75.X)]', 0.015151890325969385)]	BQ.1.1.4 BQ.1.1.13 BQ.1.2 BQ.1.1.3 BQ.1.1.7 BQ.1.15 BF.19 BQ.1.1.5 XBE BQ.1.3 BQ.1.10 BA.5.1.12 BQ.1.25 CK.1 BA.5 XBB.1 BQ.1.17 BE.1.2.1 BQ.1.1.2 BA.5.3.1 BQ.1.1.25 BQ.1.20 BA.5.2.3 BF.7.5 BA.5.2.30 BN.1.5 XAS BA.5.2.21 BQ.1.1.15 XBB.1.5 BA.5.6 XBD BQ.1.1.21 BA.5.1.30 BA.5.1.27 BQ.1.1.10 BF.16 BA.5.2.23 CY.1 BQ.1.9 BF.1 BF.2 CP.1.1 BE.2 BY.1.1 BF.8 DE.1 BA.5.2.32 BA.4.1.1 BU.1 BA.2.44 BA.4.1.3 XY BA.4.1.10 BF.15 XBG BF.4 CP.4 BQ.1.1 BA.5.2.14 BA.2.43 BA.5.2.39 CZ.1 BA.2.75.8 XAN BA.5.10 XBB.3.1 BF.7.4.2 BQ.1.22 BA.5.2.9 B.58 BQ.1.18 BA.5.1.10 BA.5.2.13 DE.2 BQ.1.1.20 BA.4.3 XBB.1.1 BA.2.30 BA.4.1.7 BQ.1.1.28 BA.5.1.31 DK.1 BA.2.18 BN.1.3.1 BN.1.7 BF.11 BA.5.1.9 BA.4 BF.9 BA.2.8 BF.21 BQ.1.1.26 BF.10 BF.32 CP.2 BN.3.1 BA.5.1.2 BN.1.8 BA.2.62	0.25000000 0.06590166 0.04967280 0.04767930 0.03889589 0.03090448 0.02720590 0.02714760 0.01877480 0.01862050 0.01756223 0.01734785 0.01699120 0.01694073 0.01535820 0.01381093 0.01307627 0.01211070 0.01165558 0.01162171 0.01139577 0.00913242 0.00816531 0.00733565 0.00716740 0.00682508 0.00610451 0.00581194 0.00454133 0.00451069 0.00444830 0.00349698 0.00330330 0.00328071 0.00321209 0.00317893 0.00295810 0.00288809 0.00275651 0.00272926 0.00264872 0.00259837 0.00233155 0.00220794 0.00211715 0.00207168 0.00202819 0.00197359 0.00196940 0.00195503 0.00192678 0.00191342 0.00190803 0.00189394 0.00188527 0.00187617 0.00184247 0.00176302 0.00170894 0.00166612 0.00160979 0.00158983 0.00158626 0.00158562 0.00157127 0.00153572 0.00153492 0.00150669 0.00150268 0.00149268 0.00148423 0.00145773 0.00143175 0.00139888 0.00139470 0.00139340 0.00136830 0.00134862 0.00133580 0.00133308 0.00132591 0.00131579 0.00131191 0.00130504 0.00127584 0.00124301 0.00123350 0.00121704 0.00118962 0.00117766 0.00113208 0.00112233 0.00111638 0.00109890 0.00107411 0.00106967 0.00106838 0.00105708 0.00103681 0.00100699	12.212809965978893	98.50182255960941
12.08.22.PLDEC04.R1__NA__NA__221209_WW__00X.tsv	[('BQ.1* [Omicron (BQ.1.X)]', 0.5735910573010626), ('BA.5* [Omicron (BA.5.X)]', 0.2944685018447603), ('BA.2.75* [Omicron (BA.2.75.X)]', 0.03514835093627833), ('Other', 0.019374480410984198), ('Omicron', 0.011704779848515543)]	BQ.1.1.4 BQ.1.2 BE.1.1.1 BQ.1.12 BQ.1.10 BQ.1.14 CW.1 BA.5.1.12 BQ.1.1.13 CK.1 BE.1.2.1 BQ.1.1.3 CR.1.1 BN.1.5 BQ.1.1.23 BQ.1.23 BF.32 BQ.1.1.10 BF.7.4.1 BF.7.5 BQ.1.1.25 XBB.2 BF.7.4 BF.4 BQ.1.1.5 BQ.1.3 BQ.1.5 BN.1.3.1 BF.5 BW.1.1 BQ.1.25 BQ.1.16 BQ.1.1.7 BQ.1.1.15 BQ.1.1.2 XBB.1.1 BA.5.11 BE.1.4.2 BF.30 BQ.1.13 CC.1 BQ.1.17 BQ.1.1.27 BA.5.1.28 XBB BK.1 CP.5 BF.16 BA.5.2.23 BQ.1.1.1 BA.5.2.35 BU.3 DE.2 BF.21 CP.1.1 BQ.1.1.21 CN.1 XBB.3.1 BF.27 BQ.1.18 BA.5.1.10 CZ.1 BE.2 BQ.1.1.28 BF.14 BA.5.1.31 DF.1 BF.7.5.1 BQ.1.9 CJ.1 BA.5.5.1 BF.7.7 BN.1.2 BA.5.1.16 BA.5.1.6 BN.1.4 BA.4.1.3 CP.2 BF.11.2 BN.1.7 CY.1 BQ.1.1.20 BT.2 BE.7 BA.2.10.4 BA.5.2.39 BA.2.75.8 BA.5.2.13 BA.5.2.5 BF.31.1 BF.6 BA.5.1.22 BW.1 BQ.1.1.11 BF.3 BF.19 BM.2.1 XBB.1.3 BY.1.1 BA.5.9 BE.5 BA.4.1.10 BA.5.1.27 BA.5.2.43 BA.5.2.41 BE.8 BA.4.1.7 BQ.1.1.24 BF.7.11 BA.5.1.18 CP.4 BQ.1.26.1 BA.4.6.2 BF.7.4.2 XAT	0.24569123 0.04072260 0.03988361 0.03392980 0.02940923 0.02402400 0.02150171 0.02029143 0.01935476 0.01627804 0.01561217 0.01438850 0.01412076 0.01406810 0.01399754 0.01362400 0.01300416 0.01292090 0.01276210 0.01237897 0.01104836 0.01079738 0.01045564 0.01037950 0.01017020 0.00992172 0.00989745 0.00987890 0.00899843 0.00897293 0.00704506 0.00590164 0.00547516 0.00535096 0.00502442 0.00497512 0.00491001 0.00489642 0.00478331 0.00472448 0.00464876 0.00463789 0.00458716 0.00419367 0.00411363 0.00410397 0.00393792 0.00361728 0.00359977 0.00359765 0.00358632 0.00355143 0.00294091 0.00274496 0.00270709 0.00256849 0.00252094 0.00240474 0.00240317 0.00234283 0.00234126 0.00232477 0.00227534 0.00226379 0.00221168 0.00214727 0.00214209 0.00212933 0.00209260 0.00201220 0.00196386 0.00192555 0.00183936 0.00182927 0.00180832 0.00179315 0.00177763 0.00177699 0.00176221 0.00173427 0.00172612 0.00159638 0.00154648 0.00150353 0.00149531 0.00148388 0.00141240 0.00138179 0.00136519 0.00132908 0.00132380 0.00130905 0.00130699 0.00129426 0.00123640 0.00123349 0.00122020 0.00119724 0.00118977 0.00118561 0.00117096 0.00115981 0.00113800 0.00112919 0.00112486 0.00111276 0.00110338 0.00109783 0.00107851 0.00107411 0.00106911 0.00106369 0.00104457 0.00104275 0.00101044	11.388596874635844	99.16061933585259
12.08.22.SBDEC06.R1__NA__NA__221209_WW__00X.tsv	[('BQ.1* [Omicron (BQ.1.X)]', 0.6495646250239674), ('BA.5* [Omicron (BA.5.X)]', 0.1969899644825234), ('BA.2.75* [Omicron (BA.2.75.X)]', 0.03984210004179008), ('Other', 0.0311554009855947), ('Omicron', 0.01376300900109232)]	BQ.1.23 BQ.1.2 BQ.1.16 BE.1 XBB.1.1 BN.1.3 BW.1 BF.11 BQ.1.3 BF.14 BQ.1.12 BQ.1.1.5 CK.1 BF.16 BQ.1.1 BQ.1.1.10 BA.5.2.35 CK.3 BN.1.9 BQ.1.1.18 BE.1.4 CR.1.1 BQ.1.6 BF.5 BF.7.5 BQ.1.1.15 BQ.1.25 BQ.1.1.21 BQ.1.9 BE.1.4.2 BE.1.2.1 BA.2.11 BN.1.4 CR.2 BQ.1.10 BA.5.2.44 BN.1.3.1 BA.5.2.9 DE.1 DL.1 BF.26 BA.2.10.1 BR.2.1 BA.5.2.5 BA.2.13.1 BQ.1.1.3 BQ.1.13 BF.7.4.2 XBB.1.5 BQ.1.1.23 BA.2.85 BR.3 BK.1 BQ.1.1.2 CP.2 CY.1 BA.2.8 CZ.1 BQ.1.17 BA.5.2.14 BF.29 BQ.1.1.20 XBB.3.1 BQ.1.18 BE.2 BA.5.2.39 BF.1 BG.1 BF.22 XBB.4.1 DJ.1.1 BF.13 DH.1 BQ.1.8.2 BF.19 BE.1.2 BA.2.53 BQ.1.21 BE.8 BN.1.2 BU.1 BE.1.4.1 BA.5.2.28	0.38146378 0.10802600 0.04965990 0.03408108 0.02682075 0.02133441 0.01996319 0.01579423 0.01482580 0.01400270 0.01380928 0.01376500 0.01255721 0.01180858 0.01107970 0.00828146 0.00763170 0.00725913 0.00680693 0.00609110 0.00601750 0.00584141 0.00573085 0.00556612 0.00540652 0.00478393 0.00468864 0.00454431 0.00432999 0.00427942 0.00414079 0.00394555 0.00376490 0.00330969 0.00324941 0.00319761 0.00298583 0.00282661 0.00250288 0.00236111 0.00232401 0.00223285 0.00215508 0.00212831 0.00206718 0.00206313 0.00198413 0.00197271 0.00182646 0.00178461 0.00177526 0.00176082 0.00167227 0.00161958 0.00157113 0.00155400 0.00149561 0.00149399 0.00143703 0.00139914 0.00138054 0.00137579 0.00136924 0.00135501 0.00133296 0.00121832 0.00120171 0.00118892 0.00116234 0.00113895 0.00112021 0.00109349 0.00109170 0.00107875 0.00106552 0.00105860 0.00105764 0.00104345 0.00103413 0.00103413 0.00102948 0.00101818 0.00101373	9.873511184833077	95.79640838711835
12.08.22.SBDEC04.R1__NA__NA__221209_WW__00X.tsv	[('BA.5* [Omicron (BA.5.X)]', 0.3659012122872647), ('BQ.1* [Omicron (BQ.1.X)]', 0.3469843508847225), ('Other', 0.19221567241711654), ('BA.2.75* [Omicron (BA.2.75.X)]', 0.02165972398200555), ('Omicron', 0.004155411907466378), ('A', 0.001567449999821676)]	XBB.2 BA.5.3.1 BF.32 BQ.1.12 BQ.1.23 BQ.1.1.4 BQ.1.2 CW.1 BF.26 XBB.1 BQ.1.16 BW.1 BQ.1.3 BE.1.2 BQ.1.1.23 BQ.1.1.10 XBB.1.1 BQ.1.1.28 BA.5.11 BQ.1.13 BQ.1.14 BQ.1.1.15 BF.11 BW.1.1 BQ.1.1.27 BN.3 BA.5.1.28 BF.7.5 BF.7.13.2 DA.1 BF.19 XBB.1.5 BK.1 BQ.1.17 BE.2 BF.14 BQ.1.1.11 XBB.3.1 CR.2 DE.1 BN.1.3.1 BQ.1.18 DE.2 BY.1.1 CZ.1 BR.3 BA.5.3.2 DB.1 BF.4 BM.6 CY.1 BU.1 CC.1 BA.4.4 BQ.1.1.2 BQ.1.1.21 A.27 XBB.5 CP.4 CP.2 BA.5.2.25 CA.7 BA.2.75.8 BA.5.1.6 BQ.1.25 BA.5.2.33 BQ.1.1.25 BN.6 BF.7.7 XY CV.1 CP.3 BF.16 BR.2 BA.5.6.3 BA.5.1.7 XBE BF.7.5.1 BF.31 BF.1 XBG BA.5.2.43 BA.5.2.35 BU.2 BQ.1.1.20 CR.1 BA.5.2.29 BQ.1.1.24 BA.5.2.5 BM.2.1 BA.5.5.1 BA.5.1.3 BF.11.2 CP.1.1	0.14541156 0.13037295 0.06657664 0.05271500 0.05243419 0.04111631 0.03807370 0.03101999 0.02869745 0.02559537 0.02214650 0.02149661 0.01848120 0.01725048 0.01661134 0.01615850 0.01360810 0.01185020 0.01140748 0.00941046 0.00687758 0.00661501 0.00638305 0.00558223 0.00553506 0.00531915 0.00517598 0.00501965 0.00483359 0.00368632 0.00352645 0.00346021 0.00285626 0.00274537 0.00266541 0.00265842 0.00264391 0.00261371 0.00259740 0.00236815 0.00225739 0.00225479 0.00219923 0.00213049 0.00211143 0.00208307 0.00199124 0.00198807 0.00194175 0.00190443 0.00179748 0.00176554 0.00167926 0.00160886 0.00159426 0.00158604 0.00156745 0.00152672 0.00151030 0.00149886 0.00148062 0.00146153 0.00145181 0.00144893 0.00144479 0.00143878 0.00143289 0.00141302 0.00140709 0.00136843 0.00133591 0.00132904 0.00132203 0.00128252 0.00127425 0.00124952 0.00124224 0.00123035 0.00120281 0.00119841 0.00117812 0.00113122 0.00111690 0.00110652 0.00109007 0.00106769 0.00105904 0.00103575 0.00102501 0.00102041 0.00101877 0.00101594 0.00100629 0.00100351	11.569207358527123	97.77279871584791
12.08.22.PLDEC07.R2__NA__NA__221209_WW__00X.tsv	[('BQ.1* [Omicron (BQ.1.X)]', 0.6068970418709538), ('BA.5* [Omicron (BA.5.X)]', 0.17189921990977064), ('Omicron', 0.06004055094346596), ('BA.2.75* [Omicron (BA.2.75.X)]', 0.054285737793337875), ('Other', 0.04799021602009453), ('A', 0.0012268599992971568)]	BQ.1.1.4 CW.1 BQ.1.10 BQ.1.1 BQ.1.1.25 BQ.1.2 BQ.1.3 BQ.1.1.18 BN.1 BQ.1.16 BQ.1.23 BQ.1.12 BQ.1.1.2 BQ.1.1.10 BF.32 BW.1 XBB.1 BQ.1.1.3 BQ.1.25 BQ.1.6 XBB.1.5 BQ.1.1.28 BA.4.6.3 BN.1.3.1 BQ.1.14 XBB.2 BQ.1.10.1 BQ.1.1.15 BQ.1.19 XBB.1.1 BF.7.4.1 BQ.1.1.21 BQ.1.1.5 BF.14 BQ.1.13 BA.5.1.28 BQ.1.22 BA.4.6 CK.1 BN.1.4 CR.2 BA.5.1.27 BV.2 BK.1 BF.10 BA.5.2.35 BA.4.6.2 BF.7.5 BN.1.2 BE.4.2 BE.1.2.1 BA.4.1.5 BF.7.7 BN.1.5 BQ.1.17 BF.16 BQ.1.15 BA.4.8 DE.1 BQ.1.18 CQ.2 CZ.1 BA.4.1.4 BA.5.1.12 BF.11.2 DL.1 XBB.3.1 BA.5.1.17 DJ.1.1 BA.2.75.8 CC.1 BM.6 BA.5.1.7 BA.5.1.6 BQ.1.5 BQ.1.8.2 BN.1.9 BA.4.1.1 BF.19 BQ.1.1.1 BA.4.1.7 XBH BQ.1.1.24 BE.1.4.2 BE.1.4.3 BA.4.1.3 DC.1 BA.2.59 BF.31.1 BQ.1.1.23 DE.2 CP.4 BA.2.70 CP.2 BA.4.6.5 XY BA.5.1.9 DK.1 BF.7.5.1 DF.1 BA.4.1.8 BN.3 BQ.1.1.6 BE.7 BA.4.3 BA.4.1.2 BF.22 BA.5.1.5 BA.5.2.29 BA.5.2.43 BQ.1.9 BU.2 BQ.2 DH.1 CK.2.1.1 CR.1.1 BA.2.3.4 BN.1.7 BA.2.10.4 CY.1 BA.5.2.32 BF.11.1 A.2.4 BQ.1.1.20 XBB.5 BF.7.11 BQ.1.1.26 XBG BQ.1.21 BN.1.3 BF.7.4.2 BA.5.2.39 BA.5.1.16 BA.2.81 BA.5.2.5 AP.1 BQ.1.1.22	0.08733820 0.07345113 0.06742937 0.04782210 0.03545196 0.03503830 0.02116900 0.02086560 0.01831741 0.01588380 0.01515150 0.01494130 0.01400593 0.01386180 0.01383550 0.01363294 0.01357298 0.01281530 0.01277650 0.01262080 0.01257010 0.01254500 0.01213590 0.01203820 0.01161800 0.00994221 0.00818793 0.00745403 0.00737251 0.00711418 0.00711054 0.00687548 0.00686053 0.00675090 0.00628587 0.00609756 0.00591384 0.00557732 0.00555208 0.00545221 0.00536509 0.00517291 0.00508811 0.00503467 0.00471666 0.00469353 0.00459770 0.00401623 0.00394334 0.00383471 0.00374013 0.00349795 0.00335736 0.00327434 0.00324048 0.00323470 0.00322215 0.00320962 0.00319756 0.00319343 0.00315655 0.00313683 0.00308325 0.00299716 0.00277762 0.00274348 0.00258902 0.00253405 0.00252905 0.00252250 0.00249896 0.00246036 0.00241037 0.00235162 0.00233563 0.00231250 0.00221141 0.00220002 0.00218820 0.00218704 0.00215471 0.00211162 0.00210760 0.00209706 0.00209430 0.00209324 0.00205973 0.00205058 0.00202967 0.00200367 0.00193584 0.00192821 0.00192040 0.00190961 0.00189731 0.00182835 0.00182216 0.00182098 0.00179322 0.00166556 0.00164497 0.00164069 0.00161531 0.00160378 0.00159977 0.00155400 0.00155211 0.00152439 0.00152413 0.00149174 0.00148405 0.00145226 0.00144342 0.00143472 0.00140411 0.00138858 0.00131030 0.00130768 0.00130124 0.00126476 0.00125895 0.00123522 0.00122686 0.00122249 0.00117923 0.00116189 0.00115212 0.00115031 0.00112170 0.00111760 0.00108443 0.00107825 0.00107643 0.00106226 0.00102617 0.00102249 0.00100528	10.849331486408325	98.01692137912585
12.09.22.ENCDEC09.R2__NA__NA__221209_WW__00X.tsv	[('BQ.1* [Omicron (BQ.1.X)]', 0.6044589960534625), ('BA.5* [Omicron (BA.5.X)]', 0.17389465024945625), ('BA.2.75* [Omicron (BA.2.75.X)]', 0.11479570133733329), ('Other', 0.021514972884565792), ('Omicron', 0.02108653630664156)]	BQ.1.1.4 BN.1.3 BQ.1.1.25 CW.1 BQ.1.1.28 BQ.1.2 BQ.1.1.5 BE.1.1.1 BQ.1.16 BE.1.1 BQ.1.1.2 BQ.1.1.13 BE.1.2 XBB.1.5 BQ.1.3 BA.5.1.10 BQ.1.12 XBB BA.5.1.28 BE.4.2 BQ.1.1.21 BW.1 BQ.1.1.10 XBE BA.5.1.26 BA.5.5.1 BQ.1.1.15 BQ.1.25 BE.1.1.2 BA.5.2.9 BF.7.5 BQ.1.18 CK.1 XBB.1.1 XBB.3.1 BA.4.6.3 BQ.1.1.8 BQ.1.10 BN.1.3.1 BA.5.1.2 BF.7.7 BQ.1.13 BQ.1.1.1 BA.5.1.24 BE.2 BQ.1.9 BN.1.7 DE.1 BA.4.3 DC.1 BA.5.2.30 BA.5.1.31 BF.7.5.1 BQ.1.1.3 BQ.1.1.23 BE.7 DE.2 BQ.1.1.20 CZ.1 CY.1 BA.2.10.4 CP.2 BQ.1.1.6 BA.5.1.16 BQ.1.1.24 BA.5.2.39 CC.1 BQ.1.17 BA.2.2 XBG BQ.1.1.26 BF.7.11 BA.5.2.35 XY BF.7.8 BA.5.2.5 CP.5 BQ.1.10.1 CP.4 XBB.1.3 BU.1	0.19280338 0.10972887 0.06936574 0.06582362 0.05951899 0.04353690 0.03536570 0.03143116 0.02478480 0.02303608 0.02283720 0.01644188 0.01585028 0.01260750 0.01062170 0.00939997 0.00858447 0.00846630 0.00798838 0.00767609 0.00733652 0.00716467 0.00618745 0.00600356 0.00563135 0.00561549 0.00530191 0.00514782 0.00487304 0.00486659 0.00433295 0.00432199 0.00397726 0.00394851 0.00391657 0.00370339 0.00306818 0.00289870 0.00285932 0.00278693 0.00274557 0.00256082 0.00252562 0.00246607 0.00241404 0.00225564 0.00220751 0.00216181 0.00191351 0.00185033 0.00184213 0.00176158 0.00175568 0.00175383 0.00173994 0.00171193 0.00167673 0.00166113 0.00162032 0.00151976 0.00144060 0.00139852 0.00139787 0.00136612 0.00135893 0.00133206 0.00132275 0.00132188 0.00129125 0.00128866 0.00121259 0.00118657 0.00114164 0.00113250 0.00112928 0.00111857 0.00111227 0.00110348 0.00106345 0.00104239 0.00103433	11.873154291666008	97.98682406447513
